PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;CURRENT_CATALOG_NAME;NORMALIZED_DIRECTION;CATALOG_MATCH_STATUS;GOODS_PRESENT;SECTION_NAME;PARENT_SECTION;COST_PRICE;COEFFICIENT;OFFER_ROWS;OFFER_DEALS;OFFER_QTY_LADDER;ORDER_ROWS;ORDER_DEALS;TOTAL_ORDER_QTY;CURRENT_BASE_PRICE;ORDER_PRICE_P25;ORDER_PRICE_P50;ORDER_PRICE_P75;ORDER_QTY_P25;ORDER_QTY_P50;ORDER_QTY_P75;PRICE_RATIO_P25;PRICE_RATIO_P50;PRICE_RATIO_P75;PRICE_RATIO_MIN;PRICE_RATIO_MAX;PRICE_RATIO_RANGE;PRICE_MODE;CONFIDENCE_TIER;MANUAL_REVIEW_REASON
22920;22920;Табличка пластиковая с гравировкой и объемными элементами 10х15 см за 1 шт 60-100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 10х15 см за 1 шт 60-100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1300;;0;0;;0;0;0;1820;;;;;;;;;;;;;manual;low;insufficient_history
22922;22922;Табличка пластиковая с гравировкой и объемными элементами 10х15 см за 1 шт более 100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 10х15 см за 1 шт более 100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1300;;0;0;;0;0;0;1690;;;;;;;;;;;;;manual;low;insufficient_history
22926;22926;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 3-10 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 3-10 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1500;;3;3;5|7|10;0;0;0;2550;;;;;;;;;;;;;manual;low;insufficient_history
22928;22928;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 10-30 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 10-30 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1500;;2;2;15|20;0;0;0;2400;;;;;;;;;;;;;manual;low;insufficient_history
22930;22930;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 30-60 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 30-60 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1500;;1;1;30;0;0;0;2250;;;;;;;;;;;;;manual;low;insufficient_history
22932;22932;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 60-100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт 60-100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1500;;0;0;;0;0;0;2100;;;;;;;;;;;;;manual;low;insufficient_history
22934;22934;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт более 100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х15 см за 1 шт более 100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1500;;0;0;;0;0;0;1950;;;;;;;;;;;;;manual;low;insufficient_history
22936;22936;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 1-3 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 1-3 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;3;3;1|2|3;0;0;0;3240;;;;;;;;;;;;;manual;low;insufficient_history
22938;22938;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 3-10 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 3-10 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;3;3;5|7|10;0;0;0;3060;;;;;;;;;;;;;manual;low;insufficient_history
22940;22940;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 10-30 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 10-30 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;2;2;15|20;0;0;0;2880;;;;;;;;;;;;;manual;low;insufficient_history
22942;22942;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 30-60 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 30-60 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;1;1;30;0;0;0;2700;;;;;;;;;;;;;manual;low;insufficient_history
22944;22944;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 60-100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт 60-100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;0;0;;0;0;0;2520;;;;;;;;;;;;;manual;low;insufficient_history
22946;22946;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт более 100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 15х20 см за 1 шт более 100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;1800;;0;0;;0;0;0;2340;;;;;;;;;;;;;manual;low;insufficient_history
22950;22950;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 3-10 шт POS;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 3-10 шт POS;POS;catalog;Y;С объемными элементами;Акрил;2000;;3;3;5|7|10;0;0;0;3400;;;;;;;;;;;;;manual;low;insufficient_history
22952;22952;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 10-30 шт POS;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 10-30 шт POS;POS;catalog;Y;С объемными элементами;Акрил;2000;;2;2;15|20;0;0;0;3200;;;;;;;;;;;;;manual;low;insufficient_history
22954;22954;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 30-60 шт POS;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 30-60 шт POS;POS;catalog;Y;С объемными элементами;Акрил;2000;;1;1;30;0;0;0;3000;;;;;;;;;;;;;manual;low;insufficient_history
22956;22956;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 60-100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт 60-100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;2000;;0;0;;0;0;0;2800;;;;;;;;;;;;;manual;low;insufficient_history
22958;22958;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт более 100 шт POS;Табличка пластиковая с гравировкой и объемными элементами 20х20 см за 1 шт более 100 шт POS;POS;catalog;Y;С объемными элементами;Акрил;2000;;0;0;;0;0;0;2600;;;;;;;;;;;;;manual;low;insufficient_history
22960;22960;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 1-3 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 1-3 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;3;3;1|2|3;0;0;0;1260;;;;;;;;;;;;;manual;low;insufficient_history
22962;22962;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 3-10 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 3-10 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;3;3;5|7|10;0;0;0;1190;;;;;;;;;;;;;manual;low;insufficient_history
22964;22964;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 10-30 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 10-30 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;2;2;15|20;0;0;0;1120;;;;;;;;;;;;;manual;low;insufficient_history
22966;22966;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 30-60 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 30-60 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;1;1;30;0;0;0;1050;;;;;;;;;;;;;manual;low;insufficient_history
22968;22968;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 60-100 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт 60-100 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;0;0;;0;0;0;980;;;;;;;;;;;;;manual;low;insufficient_history
22970;22970;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт более 100 шт POS;Табличка акриловая с гравировкой фигурная 10х15 см за 1 шт более 100 шт POS;POS;catalog;Y;Фигурные;Акрил;700;;0;0;;0;0;0;910;;;;;;;;;;;;;manual;low;insufficient_history
22974;22974;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 3-10 шт POS;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 3-10 шт POS;POS;catalog;Y;Овальные;Акрил;900;;3;3;5|7|10;0;0;0;1530;;;;;;;;;;;;;manual;low;insufficient_history
22976;22976;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 10-30 шт POS;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 10-30 шт POS;POS;catalog;Y;Овальные;Акрил;900;;2;2;15|20;0;0;0;1440;;;;;;;;;;;;;manual;low;insufficient_history
22978;22978;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 30-60 шт POS;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 30-60 шт POS;POS;catalog;Y;Овальные;Акрил;900;;1;1;30;0;0;0;1350;;;;;;;;;;;;;manual;low;insufficient_history
22980;22980;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 60-100 шт POS;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт 60-100 шт POS;POS;catalog;Y;Овальные;Акрил;900;;0;0;;0;0;0;1260;;;;;;;;;;;;;manual;low;insufficient_history
22982;22982;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт более 100 шт POS;Табличка акриловая с гравировкой овальная 10х15 см за 1 шт более 100 шт POS;POS;catalog;Y;Овальные;Акрил;900;;0;0;;0;0;0;1170;;;;;;;;;;;;;manual;low;insufficient_history
22986;22986;Визитница пластиковая с гравировкой 2-3 шт;Визитница пластиковая с гравировкой 2-3 шт;POS;catalog;Y;Визитницы;Стойки;700;;2;2;2|3;0;0;0;1260;;;;;;;;;;;;;manual;low;insufficient_history
22988;22988;Визитница пластиковая с гравировкой 4-10 шт;Визитница пластиковая с гравировкой 4-10 шт;POS;catalog;Y;Визитницы;Стойки;700;;3;3;5|7|10;0;0;0;1190;;;;;;;;;;;;;manual;low;insufficient_history
22990;22990;Визитница пластиковая с гравировкой 11-20 шт;Визитница пластиковая с гравировкой 11-20 шт;POS;catalog;Y;Визитницы;Стойки;700;;1;1;15;0;0;0;1120;;;;;;;;;;;;;manual;low;insufficient_history
22992;22992;Визитница пластиковая с гравировкой 21-30 шт;Визитница пластиковая с гравировкой 21-30 шт;POS;catalog;Y;Визитницы;Стойки;700;;1;1;20;0;0;0;1050;;;;;;;;;;;;;manual;low;insufficient_history
22994;22994;Визитница пластиковая с гравировкой от 30 шт;Визитница пластиковая с гравировкой от 30 шт;POS;catalog;Y;Визитницы;Стойки;700;;1;1;30;0;0;0;980;;;;;;;;;;;;;manual;low;insufficient_history
