PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;ORDER_ROWS;PRICE_MODE;CONFIDENCE_TIER;PRICE_RATIO_RANGE;CURRENT_BASE_PRICE;ORDER_PRICE_P50;MANUAL_REVIEW_REASON
24632;Герметичная термокружка на присоске «Kick» уф-печать 30 шт;Мерч;0;manual;low;;2283.2;;insufficient_history
24634;Герметичная термокружка на присоске «Kick» уф-печать 50 шт;Мерч;0;manual;low;;2116.5;;insufficient_history
24636;Герметичная термокружка на присоске «Kick» уф-печать 100 шт;Мерч;0;manual;low;;1958.6;;insufficient_history
24638;Термокружка с индикатором и медной изоляцией «Bravo» трафаретная печать 1 цвет 10 шт;Мерч;0;manual;low;;3639.01;;insufficient_history
24640;Вакуумный термос с медной изоляцией «Torso», 480 мл гравировка 10 шт;Мерч;0;manual;low;;2826.45;;insufficient_history
24642;Вакуумный термос с медной изоляцией «Torso», 480 мл гравировка 20 шт;Мерч;0;manual;low;;2601.43;;insufficient_history
24644;Вакуумный термос с медной изоляцией «Torso», 480 мл гравировка 30 шт;Мерч;0;manual;low;;2432.4;;insufficient_history
24646;Вакуумный термос с медной изоляцией «Torso», 480 мл гравировка 50 шт;Мерч;0;manual;low;;2259.38;;insufficient_history
24648;Вакуумный термос с медной изоляцией «Torso», 480 мл гравировка 100 шт;Мерч;0;manual;low;;2094.75;;insufficient_history
24650;Вакуумная термокружка «Rodos» с керамическим покрытием, тубус, 350 мл гравировка 10 шт;Мерч;0;manual;low;;2253.6;;insufficient_history
24652;Вакуумная термокружка «Rodos» с керамическим покрытием, тубус, 350 мл гравировка 20 шт;Мерч;0;manual;low;;2111.4;;insufficient_history
24654;Вакуумная термокружка «Rodos» с керамическим покрытием, тубус, 350 мл гравировка 30 шт;Мерч;0;manual;low;;1964.8;;insufficient_history
24656;Вакуумная термокружка «Rodos» с керамическим покрытием, тубус, 350 мл гравировка 50 шт;Мерч;0;manual;low;;1827;;insufficient_history
24658;Вакуумная термокружка «Rodos» с керамическим покрытием, тубус, 350 мл гравировка 100 шт;Мерч;0;manual;low;;1668.8;;insufficient_history
24660;Термокружка «Jar» трафаретная печать круговая 1 цвет 10 шт;Мерч;0;manual;low;;1084.95;;insufficient_history
24662;Термокружка «Jar» трафаретная печать круговая 1 цвет 20 шт;Мерч;0;manual;low;;833.43;;insufficient_history
24664;Термокружка «Jar» трафаретная печать круговая 1 цвет 30 шт;Мерч;0;manual;low;;729.2;;insufficient_history
24666;Термокружка «Jar» трафаретная печать круговая 1 цвет 50 шт;Мерч;0;manual;low;;634.13;;insufficient_history
24668;Термокружка «Jar» трафаретная печать круговая 1 цвет 100 шт;Мерч;0;manual;low;;557.55;;insufficient_history
24670;Термокружка «Klein» трафаретная печать круговая 1 цвет 10 шт;Мерч;0;manual;low;;1311.86;;insufficient_history
24672;Термокружка «Klein» трафаретная печать круговая 1 цвет 20 шт;Мерч;0;manual;low;;1047.73;;insufficient_history
24674;Термокружка «Klein» трафаретная печать круговая 1 цвет 30 шт;Мерч;0;manual;low;;930.9;;insufficient_history
24676;Термокружка «Klein» трафаретная печать круговая 1 цвет 50 шт;Мерч;0;manual;low;;823.22;;insufficient_history
24678;Термокружка «Klein» трафаретная печать круговая 1 цвет 100 шт;Мерч;0;manual;low;;734.03;;insufficient_history
24680;Термокружка с пробковым основанием «Sierra», 550 мл трафаретная печать круговая 1 цвет 10 шт;Мерч;0;manual;low;;1723.5;;insufficient_history
24682;Термокружка с пробковым основанием «Sierra», 550 мл трафаретная печать круговая 1 цвет 20 шт;Мерч;0;manual;low;;1436.5;;insufficient_history
24684;Термокружка с пробковым основанием «Sierra», 550 мл трафаретная печать круговая 1 цвет 30 шт;Мерч;0;manual;low;;1296.8;;insufficient_history
24686;Термокружка с пробковым основанием «Sierra», 550 мл трафаретная печать круговая 1 цвет 50 шт;Мерч;0;manual;low;;1166.25;;insufficient_history
24688;Термокружка с пробковым основанием «Sierra», 550 мл трафаретная печать круговая 1 цвет 100 шт;Мерч;0;manual;low;;1054.2;;insufficient_history
24690;Вакуумный термос «Тубус», 750 мл трафаретная печать круговая 1 цвет 10 шт;Мерч;0;manual;low;;1881;;insufficient_history
24692;Вакуумный термос «Тубус», 750 мл трафаретная печать круговая 1 цвет 20 шт;Мерч;0;manual;low;;1585.25;;insufficient_history
24694;Вакуумный термос «Тубус», 750 мл трафаретная печать круговая 1 цвет 30 шт;Мерч;0;manual;low;;1436.8;;insufficient_history
24696;Вакуумный термос «Тубус», 750 мл трафаретная печать круговая 1 цвет 50 шт;Мерч;0;manual;low;;1297.5;;insufficient_history
24698;Вакуумный термос «Тубус», 750 мл трафаретная печать круговая 1 цвет 100 шт;Мерч;0;manual;low;;1176.7;;insufficient_history
24700;Стеклянная бутылка «Fial», 500 мл трафаретная круговая печать 1 цвет 10 шт;Мерч;0;manual;low;;894.6;;insufficient_history
24702;Стеклянная бутылка «Fial», 500 мл трафаретная круговая печать 1 цвет 20 шт;Мерч;0;manual;low;;653.65;;insufficient_history
24704;Стеклянная бутылка «Fial», 500 мл трафаретная круговая печать 1 цвет 30 шт;Мерч;0;manual;low;;560;;insufficient_history
24706;Стеклянная бутылка «Fial», 500 мл трафаретная круговая печать 1 цвет 50 шт;Мерч;0;manual;low;;475.5;;insufficient_history
24708;Стеклянная бутылка «Fial», 500 мл трафаретная круговая печать 1 цвет 100 шт;Мерч;0;manual;low;;409.5;;insufficient_history
24710;Шейкер для спортивного питания «Level Up» тампопечать 1 цвет 10 шт;Мерч;0;manual;low;;811.49;;insufficient_history
24712;Шейкер для спортивного питания «Level Up» тампопечать 1 цвет 20 шт;Мерч;0;manual;low;;617.66;;insufficient_history
24714;Шейкер для спортивного питания «Level Up» тампопечать 1 цвет 30 шт;Мерч;0;manual;low;;540.53;;insufficient_history
24716;Шейкер для спортивного питания «Level Up» тампопечать 1 цвет 50 шт;Мерч;0;manual;low;;466.25;;insufficient_history
24718;Шейкер для спортивного питания «Level Up» тампопечать 1 цвет 100 шт;Мерч;0;manual;low;;407.86;;insufficient_history
24720;Бутылка для воды «Plain» уф-печать 10 шт;Мерч;0;manual;low;;745.2;;insufficient_history
24722;Бутылка для воды «Plain» уф-печать 20 шт;Мерч;0;manual;low;;618.8;;insufficient_history
24724;Бутылка для воды «Plain» уф-печать 30 шт;Мерч;0;manual;low;;560;;insufficient_history
24726;Бутылка для воды «Plain» уф-печать 50 шт;Мерч;0;manual;low;;501;;insufficient_history
24728;Бутылка для воды «Plain» уф-печать 100 шт;Мерч;0;manual;low;;450.8;;insufficient_history
24730;Бутылка ALFE трафаретная круговая печать 1 цвет 10 шт;Мерч;0;manual;low;;1059.97;;insufficient_history
24732;Бутылка ALFE трафаретная круговая печать 1 цвет 20 шт;Мерч;0;manual;low;;809.83;;insufficient_history
24734;Бутылка ALFE трафаретная круговая печать 1 цвет 30 шт;Мерч;0;manual;low;;706.99;;insufficient_history
24736;Бутылка ALFE трафаретная круговая печать 1 цвет 50 шт;Мерч;0;manual;low;;613.31;;insufficient_history
24738;Бутылка ALFE трафаретная круговая печать 1 цвет 100 шт;Мерч;0;manual;low;;538.12;;insufficient_history
24740;Бутылка «Hip S» с карабином, 400 мл трафаретная круговая печать 1 цвет 10 шт;Мерч;0;manual;low;;1127.52;;insufficient_history
24742;Бутылка «Hip S» с карабином, 400 мл трафаретная круговая печать 1 цвет 20 шт;Мерч;0;manual;low;;873.63;;insufficient_history
24744;Бутылка «Hip S» с карабином, 400 мл трафаретная круговая печать 1 цвет 30 шт;Мерч;0;manual;low;;767.04;;insufficient_history
24746;Бутылка «Hip S» с карабином, 400 мл трафаретная круговая печать 1 цвет 50 шт;Мерч;0;manual;low;;669.6;;insufficient_history
24748;Бутылка «Hip S» с карабином, 400 мл трафаретная круговая печать 1 цвет 100 шт;Мерч;0;manual;low;;590.66;;insufficient_history
24750;Бутылка для воды с ручкой «Misty», 850 мл уф-печать 10 шт;Мерч;0;manual;low;;1471.39;;insufficient_history
24752;Бутылка для воды с ручкой «Misty», 850 мл уф-печать 20 шт;Мерч;0;manual;low;;1304.65;;insufficient_history
24754;Бутылка для воды с ручкой «Misty», 850 мл уф-печать 30 шт;Мерч;0;manual;low;;1205.5;;insufficient_history
24756;Бутылка для воды с ручкой «Misty», 850 мл уф-печать 50 шт;Мерч;0;manual;low;;1106.16;;insufficient_history
24758;Бутылка для воды с ручкой «Misty», 850 мл уф-печать 100 шт;Мерч;0;manual;low;;1015.62;;insufficient_history
24760;Спортивный шейкер из нержавеющей стали «Top Up» гравировка 10 шт;Мерч;0;manual;low;;1675.6;;insufficient_history
24762;Спортивный шейкер из нержавеющей стали «Top Up» гравировка 20 шт;Мерч;0;manual;low;;1514.51;;insufficient_history
24764;Спортивный шейкер из нержавеющей стали «Top Up» гравировка 30 шт;Мерч;0;manual;low;;1409.42;;insufficient_history
24766;Спортивный шейкер из нержавеющей стали «Top Up» гравировка 50 шт;Мерч;0;manual;low;;1300.34;;insufficient_history
24768;Спортивный шейкер из нержавеющей стали «Top Up» гравировка 100 шт;Мерч;0;manual;low;;1199.65;;insufficient_history
24770;Бутылка для воды из rPET «Kato», 500мл тампопечать 1 цвет 10 шт;Мерч;0;manual;low;;913.54;;insufficient_history
24772;Бутылка для воды из rPET «Kato», 500мл тампопечать 1 цвет 20 шт;Мерч;0;manual;low;;671.53;;insufficient_history
24774;Бутылка для воды из rPET «Kato», 500мл тампопечать 1 цвет 30 шт;Мерч;0;manual;low;;576.83;;insufficient_history
24776;Бутылка для воды из rPET «Kato», 500мл тампопечать 1 цвет 50 шт;Мерч;0;manual;low;;491.28;;insufficient_history
24778;Бутылка для воды из rPET «Kato», 500мл тампопечать 1 цвет 100 шт;Мерч;0;manual;low;;424.23;;insufficient_history
24780;Бутылка rPET «Kato Bamboo» с бамбуковой крышкой, 500 мл тампопечать 1 цвет 10 шт;Мерч;0;manual;low;;1076.24;;insufficient_history
24782;Бутылка спортивная RUNNING из полиэтилена трафаретная круговая печать 1 цвет 10 шт;Мерч;0;manual;low;;828;;insufficient_history
24784;Бутылка спортивная RUNNING из полиэтилена трафаретная круговая печать 1 цвет 20 шт;Мерч;0;manual;low;;590.75;;insufficient_history
24786;Бутылка спортивная RUNNING из полиэтилена трафаретная круговая печать 1 цвет 30 шт;Мерч;0;manual;low;;500.8;;insufficient_history
24788;Бутылка спортивная RUNNING из полиэтилена трафаретная круговая печать 1 цвет 50 шт;Мерч;0;manual;low;;420;;insufficient_history
24790;Бутылка спортивная RUNNING из полиэтилена трафаретная круговая печать 1 цвет 100 шт;Мерч;0;manual;low;;357.7;;insufficient_history
24792;Бутылка спортивная «Sky» из стекла трафаретная круговая печать 1 цвет 10 шт;Мерч;0;manual;low;;1532.29;;insufficient_history
24794;Бутылка спортивная «Sky» из стекла трафаретная круговая печать 1 цвет 20 шт;Мерч;0;manual;low;;1255.91;;insufficient_history
24796;Бутылка спортивная «Sky» из стекла трафаретная круговая печать 1 цвет 30 шт;Мерч;0;manual;low;;1126.83;;insufficient_history
24798;Бутылка спортивная «Sky» из стекла трафаретная круговая печать 1 цвет 50 шт;Мерч;0;manual;low;;1006.91;;insufficient_history
24800;Бутылка спортивная «Sky» из стекла трафаретная круговая печать 1 цвет 100 шт;Мерч;0;manual;low;;905.48;;insufficient_history
24802;Вакуумная термобутылка с медной изоляцией «Cask», soft-touch, тубус, 500 мл гравировка 10 шт;Мерч;0;manual;low;;2502;;insufficient_history
24804;Вакуумная термобутылка с медной изоляцией «Cask», soft-touch, тубус, 500 мл гравировка 20 шт;Мерч;0;manual;low;;2295;;insufficient_history
24806;Вакуумная термобутылка с медной изоляцией «Cask», soft-touch, тубус, 500 мл гравировка 30 шт;Мерч;0;manual;low;;2144;;insufficient_history
24808;Вакуумная термобутылка с медной изоляцией «Cask», soft-touch, тубус, 500 мл гравировка 50 шт;Мерч;0;manual;low;;1989;;insufficient_history
24810;Вакуумная термобутылка с медной изоляцией «Cask», soft-touch, тубус, 500 мл гравировка 100 шт;Мерч;0;manual;low;;1842.4;;insufficient_history
24812;Ежедневник недатированный А5 «Megapolis Velvet Flex» 5 шт;Мерч;0;manual;low;;798.88;;insufficient_history
24814;Ежедневник недатированный А5 «Megapolis Velvet Flex» 10 шт;Мерч;0;manual;low;;754.49;;insufficient_history
24816;Ежедневник недатированный А5 «Megapolis Velvet Flex» 20 шт;Мерч;0;manual;low;;710.11;;insufficient_history
24818;Ежедневник недатированный А5 «Megapolis Velvet Flex» 50 шт;Мерч;0;manual;low;;665.73;;insufficient_history
24820;Ежедневник недатированный А5 «Megapolis Velvet Flex» 100 шт;Мерч;0;manual;low;;621.35;;insufficient_history
24822;Ежедневник недатированный А5 «Megapolis Velvet New» 5 шт;Мерч;0;manual;low;;843.37;;insufficient_history
24824;Ежедневник недатированный А5 «Megapolis Velvet New» 10 шт;Мерч;0;manual;low;;796.52;;insufficient_history
24826;Ежедневник недатированный А5 «Megapolis Velvet New» 20 шт;Мерч;0;manual;low;;749.66;;insufficient_history
24828;Ежедневник недатированный А5 «Megapolis Velvet New» 50 шт;Мерч;0;manual;low;;702.81;;insufficient_history
24830;Ежедневник недатированный А5 «Megapolis Velvet New» 100 шт;Мерч;0;manual;low;;655.96;;insufficient_history
24832;Ежедневник А5 недатированный «Leader» 5 шт;Мерч;0;manual;low;;894.35;;insufficient_history
24834;Ежедневник А5 недатированный «Leader» 10 шт;Мерч;0;manual;low;;844.66;;insufficient_history
24836;Ежедневник А5 недатированный «Leader» 20 шт;Мерч;0;manual;low;;794.98;;insufficient_history
24838;Ежедневник А5 недатированный «Leader» 50 шт;Мерч;0;manual;low;;745.29;;insufficient_history
24840;Ежедневник А5 недатированный «Leader» 100 шт;Мерч;0;manual;low;;695.6;;insufficient_history
24842;Ежедневник недатированный А5 «Pragmatic» 5 шт;Мерч;0;manual;low;;911.48;;insufficient_history
24844;Ежедневник недатированный А5 «Pragmatic» 10 шт;Мерч;0;manual;low;;860.85;;insufficient_history
24846;Ежедневник недатированный А5 «Pragmatic» 20 шт;Мерч;0;manual;low;;810.21;;insufficient_history
24848;Ежедневник недатированный А5 «Pragmatic» 50 шт;Мерч;0;manual;low;;759.57;;insufficient_history
24850;Ежедневник недатированный А5 «Pragmatic» 100 шт;Мерч;0;manual;low;;708.93;;insufficient_history
24852;Ежедневник А5 «Megapolis Slim flex» 5 шт;Мерч;0;manual;low;;914.22;;insufficient_history
24854;Ежедневник А5 «Megapolis Slim flex» 10 шт;Мерч;0;manual;low;;863.43;;insufficient_history
24856;Ежедневник А5 «Megapolis Slim flex» 20 шт;Мерч;0;manual;low;;812.64;;insufficient_history
24858;Ежедневник А5 «Megapolis Slim flex» 50 шт;Мерч;0;manual;low;;761.85;;insufficient_history
24860;Ежедневник А5 «Megapolis Slim flex» 100 шт;Мерч;0;manual;low;;711.06;;insufficient_history
24862;Ежедневник недатированный А5 «Megapolis Loft Flex» 5 шт;Мерч;0;manual;low;;930.64;;insufficient_history
24864;Ежедневник недатированный А5 «Megapolis Loft Flex» 10 шт;Мерч;0;manual;low;;878.93;;insufficient_history
24866;Ежедневник недатированный А5 «Megapolis Loft Flex» 20 шт;Мерч;0;manual;low;;827.23;;insufficient_history
24868;Ежедневник недатированный А5 «Megapolis Loft Flex» 50 шт;Мерч;0;manual;low;;775.53;;insufficient_history
24870;Ежедневник недатированный А5 «Megapolis Loft Flex» 100 шт;Мерч;0;manual;low;;723.83;;insufficient_history
24872;Ежедневник недатированный А5 «Megapolis Nappa Flex» 5 шт;Мерч;0;manual;low;;945.05;;insufficient_history
24874;Ежедневник недатированный А5 «Megapolis Nappa Flex» 10 шт;Мерч;0;manual;low;;892.55;;insufficient_history
24876;Ежедневник недатированный А5 «Megapolis Nappa Flex» 20 шт;Мерч;0;manual;low;;840.05;;insufficient_history
24878;Ежедневник недатированный А5 «Megapolis Nappa Flex» 50 шт;Мерч;0;manual;low;;787.55;;insufficient_history
24880;Ежедневник недатированный А5 «Megapolis Nappa Flex» 100 шт;Мерч;0;manual;low;;735.04;;insufficient_history
24882;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м2 трафаретная печать 1 цвет от 20 шт;Мерч;0;manual;low;;951.07;;insufficient_history
24884;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м3 трафаретная печать 1 цвет от 50 шт;Мерч;0;manual;low;;770.73;;insufficient_history
24886;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м4 трафаретная печать 1 цвет от 100 шт;Мерч;0;manual;low;;685.39;;insufficient_history
24888;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м5 трафаретная печать 1 цвет от 200 шт;Мерч;0;manual;low;;623.81;;insufficient_history
24890;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м6 трафаретная печать 1 цвет от 500 шт;Мерч;0;manual;low;;571.72;;insufficient_history
24892;Сумка для шопинга «Steady» хлопковая с парусиновыми ручками, 260 г/м7 трафаретная печать 1 цвет от 1000 шт;Мерч;0;manual;low;;527.63;;insufficient_history
24894;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м2 трафаретная печать 1 цвет от 20 шт;Мерч;0;manual;low;;1412.42;;insufficient_history
24896;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м3 трафаретная печать 1 цвет от 50 шт;Мерч;0;manual;low;;1206.46;;insufficient_history
24898;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м4 трафаретная печать 1 цвет от 100 шт;Мерч;0;manual;low;;1095.49;;insufficient_history
24900;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м5 трафаретная печать 1 цвет от 200 шт;Мерч;0;manual;low;;1008.27;;insufficient_history
24902;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м6 трафаретная печать 1 цвет от 500 шт;Мерч;0;manual;low;;930.55;;insufficient_history
24904;Сумка-оверсайз «Rejenny» из переработанного хлопка 320 г/м7 трафаретная печать 1 цвет от 1000 шт;Мерч;0;manual;low;;860.83;;insufficient_history
24906;Сумка на молнии «Purch» из хлопка 340 г/м2 трафаретная печать 1 цвет от 20 шт;Мерч;0;manual;low;;1207.24;;insufficient_history
24908;Сумка на молнии «Purch» из хлопка 340 г/м3 трафаретная печать 1 цвет от 50 шт;Мерч;0;manual;low;;1012.67;;insufficient_history
24910;Сумка на молнии «Purch» из хлопка 340 г/м4 трафаретная печать 1 цвет от 100 шт;Мерч;0;manual;low;;913.1;;insufficient_history
24912;Сумка на молнии «Purch» из хлопка 340 г/м5 трафаретная печать 1 цвет от 200 шт;Мерч;0;manual;low;;837.29;;insufficient_history
24914;Сумка на молнии «Purch» из хлопка 340 г/м6 трафаретная печать 1 цвет от 500 шт;Мерч;0;manual;low;;770.97;;insufficient_history
24916;Сумка на молнии «Purch» из хлопка 340 г/м7 трафаретная печать 1 цвет от 1000 шт;Мерч;0;manual;low;;712.65;;insufficient_history
24918;Сумка «Zeus» полноцвет DTF от 20 шт;Мерч;0;manual;low;;567.43;;insufficient_history
24920;Сумка «Zeus» полноцвет DTF от 50 шт;Мерч;0;manual;low;;408.41;;insufficient_history
24922;Сумка «Zeus» полноцвет DTF от 100 шт;Мерч;0;manual;low;;344.38;;insufficient_history
24924;Сумка «Zeus» полноцвет DTF от 200 шт;Мерч;0;manual;low;;304.11;;insufficient_history
24926;Сумка «Zeus» полноцвет DTF от 500 шт;Мерч;0;manual;low;;273.34;;insufficient_history
24928;Сумка «Zeus» полноцвет DTF от 1000 шт;Мерч;0;manual;low;;237.72;;insufficient_history
24930;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 20 шт;Мерч;0;manual;low;;590.15;;insufficient_history
24932;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 50 шт;Мерч;0;manual;low;;429.86;;insufficient_history
24934;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 100 шт;Мерч;0;manual;low;;364.58;;insufficient_history
24936;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 200 шт;Мерч;0;manual;low;;323.04;;insufficient_history
24938;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 500 шт;Мерч;0;manual;low;;291;;insufficient_history
24940;Термокружка с индикатором и медной изоляцией «Bravo» трафаретная печать 1 цвет 20 шт;Мерч;0;manual;low;;3245.59;;insufficient_history
24942;Бутылка rPET «Kato Bamboo» с бамбуковой крышкой, 500 мл тампопечать 1 цвет 20 шт;Мерч;0;manual;low;;825.2;;insufficient_history
24944;Бутылка rPET «Kato Bamboo» с бамбуковой крышкой, 500 мл тампопечать 1 цвет 30 шт;Мерч;0;manual;low;;721.46;;insufficient_history
24946;Бутылка rPET «Kato Bamboo» с бамбуковой крышкой, 500 мл тампопечать 1 цвет 50 шт;Мерч;0;manual;low;;626.87;;insufficient_history
24948;Бутылка rPET «Kato Bamboo» с бамбуковой крышкой, 500 мл тампопечать 1 цвет 100 шт;Мерч;0;manual;low;;550.77;;insufficient_history
24950;Термокружка с индикатором и медной изоляцией «Bravo» трафаретная печать 1 цвет 30 шт;Мерч;0;manual;low;;2999.47;;insufficient_history
24952;Термокружка с индикатором и медной изоляцией «Bravo» трафаретная печать 1 цвет 50 шт;Мерч;0;manual;low;;2762.51;;insufficient_history
24954;Термокружка с индикатором и медной изоляцией «Bravo» трафаретная печать 1 цвет 100 шт;Мерч;0;manual;low;;2544.04;;insufficient_history
24956;Шоппер Reviver из нетканого переработанного материала RPET трафаретная печать 1 цвет от 1000 шт;Мерч;0;manual;low;;266.97;;insufficient_history
24964;Махачкала Имама Шамиля 1 Автодор сторона Б 42.98281, 47.47131;РИК;0;manual;low;;25000;;insufficient_history
24968;Махачкала Толстого 3 ЦУМ сторона Б 42.98274, 47.49703;РИК;0;manual;low;;25000;;insufficient_history
24982;Манас Манас кольцо первый сторона Б 42.72188, 47.66847;РИК;0;manual;low;;10000;;insufficient_history
24986;Манас Манас кольцо второй сторона Б 42.72147, 47.66862;РИК;0;manual;low;;10000;;insufficient_history
24990;Кизляр Южная сторона Б 43.82564, 46.6964;РИК;0;manual;low;;10000;;insufficient_history
24992;Кизляр Гамидова 5 сторона А 43.83713, 46.73259;РИК;0;manual;low;;10000;;insufficient_history
25000;Каспийск Ленина 48 Ильяшенко сторона А3 42.89497, 47.63024;РИК;0;manual;low;;6000;;insufficient_history
25002;Каспийск Ленина 48 Ильяшенко сторона А4 42.89497, 47.63024;РИК;0;manual;low;;7000;;insufficient_history
25008;Каспийск Ленина 48 Ильяшенко сторона Б3 42.89497, 47.63024;РИК;0;manual;low;;6000;;insufficient_history
25010;Каспийск Ленина 48 Ильяшенко сторона Б4 42.89497, 47.63024;РИК;0;manual;low;;7000;;insufficient_history
25014;Избербаш Буйнакского 44 42.57467, 47.85696;РИК;0;manual;low;;30000;;insufficient_history
25020;УФ печать на цветном виниле ORACAL 1-3 кв.м;POS;0;manual;low;;3400;;insufficient_history
25024;УФ печать на цветном виниле ORACAL 10-20 кв.м;POS;0;manual;low;;3000;;insufficient_history
25026;УФ печать на цветном виниле ORACAL 20-50 кв.м;POS;0;manual;low;;2800;;insufficient_history
25028;УФ печать на цветном виниле ORACAL более 50 кв.м;POS;0;manual;low;;2600;;insufficient_history
25234;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+0 5-7 дней 1000 шт;Офсет;0;manual;low;;10.13;;insufficient_history
25236;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+0 5-7 дней 2500 шт;Офсет;0;manual;low;;4.95;;insufficient_history
25238;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+0 5-7 дней 5000 шт;Офсет;0;manual;low;;3.19;;insufficient_history
25240;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+0 5-7 дней 7500 шт;Офсет;0;manual;low;;2.59;;insufficient_history
25242;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+0 5-7 дней 10000 шт;Офсет;0;manual;low;;2.24;;insufficient_history
25244;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+4 5-7 дней 1000 шт;Офсет;0;manual;low;;11.01;;insufficient_history
25246;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+4 5-7 дней 2500 шт;Офсет;0;manual;low;;7.46;;insufficient_history
25248;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+4 5-7 дней 5000 шт;Офсет;0;manual;low;;4.45;;insufficient_history
25250;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+4 5-7 дней 7500 шт;Офсет;0;manual;low;;3.39;;insufficient_history
25252;Дорхенгер скругленный верх Офсет 94х204 мел. бум. 170 гр/м 4+4 5-7 дней 10000 шт;Офсет;0;manual;low;;2.88;;insufficient_history
25254;Дорхенгер Офсет 66х194 мел. бум. 170 гр/м 4+0/ 4+4 5-7 дней 1000 шт;Офсет;0;manual;low;;10.61;;insufficient_history
25256;Дорхенгер Офсет 66х194 мел. бум. 170 гр/м 4+0/ 4+4 5-7 дней 2500 шт;Офсет;0;manual;low;;5.73;;insufficient_history
25258;Дорхенгер Офсет 66х194 мел. бум. 170 гр/м 4+0/ 4+4 5-7 дней 5000 шт;Офсет;0;manual;low;;3.76;;insufficient_history
25260;Дорхенгер Офсет 66х194 мел. бум. 170 гр/м 4+0/ 4+4 5-7 дней 7500 шт;Офсет;0;manual;low;;3.05;;insufficient_history
25262;Дорхенгер Офсет 66х194 мел. бум. 170 гр/м 4+0/ 4+4 5-7 дней 10000 шт;Офсет;0;manual;low;;2.67;;insufficient_history
25264;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+0 + лам. 1+1 5-7 дней 1000 шт;Офсет;0;manual;low;;9.79;;insufficient_history
25266;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+0 + лам. 1+1 5-7 дней 2500 шт;Офсет;0;manual;low;;5.36;;insufficient_history
25268;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+0 + лам. 1+1 5-7 дней 5000 шт;Офсет;0;manual;low;;3.97;;insufficient_history
25270;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+0 + лам. 1+1 5-7 дней 7500 шт;Офсет;0;manual;low;;3.44;;insufficient_history
25272;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+0 + лам. 1+1 5-7 дней 10000 шт;Офсет;0;manual;low;;3.13;;insufficient_history
25274;Дорхенгер 94х204 мм № 453 мел. Бумага 300 гр/кв.м печать 4+0 + лам. 1+1 5-7 дней 1000 шт;Офсет;0;manual;low;;10.56;;insufficient_history
25276;Дорхенгер 94х204 мм № 453 мел. Бумага 300 гр/кв.м печать 4+0 + лам. 1+1 5-7 дней 2500 шт;Офсет;0;manual;low;;6.67;;insufficient_history
25278;Дорхенгер 94х204 мм № 453 мел. Бумага 300 гр/кв.м печать 4+0 + лам. 1+1 5-7 дней 5000 шт;Офсет;0;manual;low;;5.22;;insufficient_history
25280;Дорхенгер 94х204 мм № 453 мел. Бумага 300 гр/кв.м печать 4+0 + лам. 1+1 5-7 дней 7500 шт;Офсет;0;manual;low;;4.74;;insufficient_history
25282;Дорхенгер 94х204 мм № 453 мел. Бумага 300 гр/кв.м печать 4+0 + лам. 1+1 5-7 дней 10000 шт;Офсет;0;manual;low;;4.48;;insufficient_history
25284;Дорхенгер 94х204 мм № 453 мел. бум. 170 гр/кв.м 4+4 + лам. 1+1 5-7 дней 1000 шт;Офсет;0;manual;low;;10.48;;insufficient_history
