PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;SECTION_NAME;PARENT_SECTION;COST_PRICE;MARKUP_RATIO;PRICE_MODE;CONFIDENCE_TIER;ORDER_ROWS;OFFER_ROWS;CURRENT_BASE_PRICE;RECOMMENDED_PRICE;SUGGESTED_MIN_PRICE;SUGGESTED_MAX_PRICE;OFFER_QTY_LADDER;MANUAL_REVIEW_REASON;NEAREST_ANALOG_1;NEAREST_ANALOG_2;NEAREST_ANALOG_3
manual:аренда экран мфц магомеда гаджиева 15 сек. 400-500 выходов рик;0;Аренда Экран МФЦ Магомеда Гаджиева 15 сек. 400-500 выходов РИК;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;25830:Махачкала Магомеда Гаджиева 12А 22 Дзержинского Сторона А 42.98341, 47.5009;25754:Махачкала Магомеда Гаджиева 12А 40 Дзержинского Сторона А 42.98341, 47.5009;25752:Махачкала Магомеда Гаджиева 12А 45 Дзержинского Сторона А 42.98341, 47.5009
manual:аренда экран мфц радищева 15 сек. 400-500 выходов рик;0;Аренда Экран МФЦ Радищева 15 сек. 400-500 выходов РИК;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;10760:3D анимация Full HD динамичного объекта 1 сек;10758:3D анимация Full HD статичный объекта 1 сек;4366:А3 Ламинация глянцевая 125мкр 201-400 шт Печатная
manual:аренда экран мфц хизроева 15 сек. 400-500 выходов рик;0;Аренда Экран МФЦ Хизроева 15 сек. 400-500 выходов РИК;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;10760:3D анимация Full HD динамичного объекта 1 сек;10758:3D анимация Full HD статичный объекта 1 сек;4366:А3 Ламинация глянцевая 125мкр 201-400 шт Печатная
manual:арнеда щита шамиля призма;0;Арнеда щита шамиля призма;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;24962:Махачкала Имама Шамиля 1 Автодор сторона А 42.98281, 47.47131;24964:Махачкала Имама Шамиля 1 Автодор сторона Б 42.98281, 47.47131;16248:Махачкала Имама Шамиля 39 Сторона А 42.96295, 47.50074
manual:бага;0;Бага;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:безнал 10%;0;безнал 10%;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;13818:Безнал 10%;8358:Элькамет 5-10 мп;7040:Композит глянцевый 8-10 кв.м
manual:безнал 15%;0;безнал 15%;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;13818:Безнал 10%;18494:Каспийск Омарова 15 Сторона А 42.90176, 47.6177;18496:Каспийск Омарова 15 Сторона Б 42.90176, 47.6177
manual:бейджи;0;Бейджи;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:булача 5 (б);0;Булача 5 (Б);__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;25852:Махачкала Булача 1 20 Кольцо сторона А 42.95749, 47.55444;25728:Махачкала Булача 1 30 Кольцо сторона А 42.95749, 47.55444;25730:Махачкала Булача 1 31 Кольцо сторона А 42.95749, 47.55444
manual:выезд;0;Выезд;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;11330:Выезд Ахты 250 км 4,0 ч Цех;11332:Выезд Ботлих 160 км 3,0 ч Цех;11334:Выезд Буйнакск 50 км 1,0 ч Цех
manual:дизайн плаката;0;дизайн плаката;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;21984:Саунд дизайн Простой 1 час;21988:Саунд дизайн Сложный 1 час;21064:Адаптивный дизайн галереи простой 1 вариант
manual:за срочность;0;за срочность;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;11286:Создание слогана за 1 решение;7386:Цветокорекция простая за фото;7388:Цветокорекция сложная за фото
manual:замеры;0;Замеры;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;11362:Выезд на замеры простой Цех;11366:Выезд на замеры сложный Цех;11364:Выезд на замеры средний Цех
manual:ирчи казака выезд на шамиля;0;Ирчи казака выезд на шамиля;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;11376:Выезд на диагностику простую Цех;11380:Выезд на диагностику сложную Цех;11378:Выезд на диагностику среднюю Цех
manual:каспийск ильяшенко 3б ст.а;0;Каспийск Ильяшенко 3Б ст.А;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;18226:Каспийск Ильяшенко 3Б Раш бургер Сторона А 42.89544, 47.62688;18228:Каспийск Ильяшенко 3Б Раш бургер Сторона Б 42.89544, 47.62688;18238:Каспийск Ильяшенко 7 Сторона А 42.89558, 47.62584
manual:кружки;0;кружки;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;12402:Макет кружки брендированной Простая 1 оригинал-макет;12406:Макет кружки брендированной Сложная 1 оригинал-макет;12404:Макет кружки брендированной Средней сложности 1 оригинал-макет
manual:монтаж баннера(6000);0;монтаж баннера(6000);__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;11368:Выезд на монтаж 1 монтажник Цех;11370:Выезд на монтаж 2 монтажника Цех;11372:Выезд на монтаж 3 монтажника Цех
manual:монтажи рим;0;Монтажи РИМ;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;16056:Махачкала Дахадаева 88 Рим Сторона А 42.97487, 47.50008;16058:Махачкала Дахадаева 88 Рим Сторона Б 42.97487, 47.50008;
manual:отверстие;0;отверстие;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:печать + монтаж баннера на щит 6х3;0;печать + монтаж баннера на щит 6х3;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;8162:Баннер на билборд 6х3 монтаж 18 кв.м;11504:Баннер на билборд 6х3 печать 18 кв.м;13460:Винил на призматрон 6х3 18 м² монтаж 1 шт
manual:печать + монтаж на щит 6х3;0;печать + монтаж на щит 6х3;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;8162:Баннер на билборд 6х3 монтаж 18 кв.м;11504:Баннер на билборд 6х3 печать 18 кв.м;11368:Выезд на монтаж 1 монтажник Цех
manual:печать+монтаж сити формат;0;Печать+монтаж сити формат;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;4512:А4 Печать 4+0 2-4 шт Печатная;4510:А4 Печать 4+4 2-4 шт Печатная;4704:А5 Печать 4+0 4-8 шт Печатная
manual:подбор шрифтов;0;Подбор шрифтов;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;7282:Подбор иконки 2 решения;7284:Подбор иконки 5 решений;11194:Подбор иллюстрации 2 решения
manual:прорезка белый мат.;0;Прорезка белый мат.;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;6444:Аппликация прорезка 1-5 мп Печатная;6446:Аппликация прорезка 5-10 мп Печатная;6448:Аппликация прорезка 10-30 мп Печатная
manual:ручная резка;0;ручная резка;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;13784:Резка винила ручная 5-10 мп Цех;13782:Резка винила ручная до 5 мп Цех;13786:Резка винила ручная 10-30 мп Цех
manual:срочность (курбан);0;Срочность (Курбан);__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:срочность курбан;0;Срочность Курбан;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:тагир агентские;0;Тагир агентские;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:такси транспорт;0;Такси Транспорт;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;;;
manual:экран тролл кольцо (10800) рик;0;Экран тролл кольцо (10800) РИК;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;4;0;;;;;;manual_or_missing_catalog;16750:Махачкала Магомедтагирова 161Е Тролл кольцо Сторона А 42.98383, 47.47022;16746:Махачкала Магомедтагирова 161Д Тролл кольцо Сторона А1 42.98399, 47.46967;16748:Махачкала Магомедтагирова 161Д Тролл кольцо Сторона А2 42.98399, 47.46967
10358;10358;Дистанционный держатель хром 11-30 шт;Цех;Дистанционный держатель хром;Крепежные эллементы;50;1.65;manual;low;3;23;80;;;;12|20;insufficient_history;10358:Дистанционный держатель хром 11-30 шт;;
10402;10402;Доработка мокапа текстурирование сложное 1 объект;Дизайн;Мокапы;Дизайн;1000;1;manual;low;3;0;2000;;;;;insufficient_history;10402:Доработка мокапа текстурирование сложное 1 объект;;
10416;10416;Отрисовка ручная с доработкой сложного эскиза логотипа 1 векторное изображение;Дизайн;Логотипы;Брендинг;5000;2;manual;low;3;1;10000;;;;1;insufficient_history;10416:Отрисовка ручная с доработкой сложного эскиза логотипа 1 векторное изображение;;
10548;10548;Баннер на металлокаркас без каркаса более 200 кв.м Цех;Цех;Металлокаркас;Баннер;200;1.5;manual;low;3;0;400;;;;;insufficient_history;10548:Баннер на металлокаркас без каркаса более 200 кв.м Цех;;
10550;10550;Баннер на металлокаркас с установкой каркаса 3-10 кв.м Цех;Цех;Металлокаркас;Баннер;600;1.75;manual;low;3;0;1200;;;;;insufficient_history;10550:Баннер на металлокаркас с установкой каркаса 3-10 кв.м Цех;;
10552;10552;Баннер на металлокаркас с установкой каркаса 10-20 кв.м Цех;Цех;Металлокаркас;Баннер;560;1.5;manual;low;3;0;1120;;;;;insufficient_history;10552:Баннер на металлокаркас с установкой каркаса 10-20 кв.м Цех;;
10654;10654;Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех;Цех;Холст;Типография;420;2;manual;low;3;13;840;;;;1|3|4;insufficient_history;10654:Студийная натяжка на подрамник 0,2 - 0,4 м² за 1 шт Цех;;
10676;10676;Демонтаж подложки на каркас композит 1 кв.м Цех;Цех;Демонтаж;Короба;225;1.78;manual;low;3;0;450;;;;;insufficient_history;10676:Демонтаж подложки на каркас композит 1 кв.м Цех;;
10680;10680;Демонтаж подложки на каркас композит 3-10 кв.м Цех;Цех;Демонтаж;Короба;195;1.33;manual;low;3;0;390;;;;;insufficient_history;10680:Демонтаж подложки на каркас композит 3-10 кв.м Цех;;
10682;10682;Демонтаж подложки на каркас композит 10-20 кв.м Цех;Цех;Демонтаж;Короба;180;1.33;manual;low;3;0;360;;;;;insufficient_history;10682:Демонтаж подложки на каркас композит 10-20 кв.м Цех;;
